"","pagination.page_number","pagination.page_size","pagination.page_count","events.id","events.url","events.organization_id","events.created","events.changed","events.published","events.status","events.currency","events.listed","events.shareable","events.online_event","events.tx_time_limit","events.locale","events.is_series","events.is_series_parent","events.inventory_type","events.is_reserved_seating","events.show_pick_a_seat","events.show_colors_in_seatmap_thumbnail","events.source","events.is_free","events.summary","events.organizer_id","events.venue_id","events.category_id","events.subcategory_id","events.format_id","events.is_externally_ticketed","events.name.text","events.description.text","events.end.timezone","events.end.utc","events.end.utc.1","events.logo.original.width","events.logo.original.height","location.latitude","location.longitude","location.augmented_location.country","location.address","label"
"1",1,50,27,"65812949303","https://www.eventbrite.com/e/ves-island-wines-of-corsica-tickets-65812949303?aff=ebapi","168671689365","2019-07-18T16:37:24Z","2019-07-25T02:36:51Z","2019-07-18T16:53:19Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Here at Verve Wine, we believe that learning about wine should be fun and simple-- no overcomplications, no wine jargon, and definitely no s","12889499300","34399299","110","10002","9",FALSE,"ves: island wines of corsica","Here at Verve Wine, we believe that learning about wine should be fun and simple-- no overcomplications, no wine jargon, and definitely no snobbery. That’s why we’ve launched our VES (Verve Education Series) of classes. We want to share our knowledge with you in a fun, educational environment, where all levels of ‘expertise’ are welcome!
Next up: Introspective look into the wines and terroirs of Corsica! Love a good island-influenced bottle of wine? Then diving deeper into the world of Corsican wine is just for you. This unique French island is home to some of the most savory, saline-tinged, and downright delicious bottles of wine on the market, produced from an array of unique grape varieties in a handful of styles. Can't make it to this sun-drenched island for vacation this summer? No problem! Our class promises an instant transport to the salty shores of this world-class region. 
Taught by: Max Leisure
We hope to see you there!
Here’s the Deal:


1 glass of welcome wine upon arrival




Classes are 90 minutes and begin at 6PM


Includes 4 tasting pours of specially selected wines to follow the class’ theme


Light snacks paired with featured wines


10% discount on wines purchased in store on the night of the event, 15% off 6 bottles or more.

","America/New_York","2019-08-01T23:30:00Z","2019-08-01T23:30:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","wine"
"3",1,50,27,"52897404561","https://www.eventbrite.com/e/nyc-autumn-wine-festival-tickets-52897404561?aff=ebapi","48689215320","2018-11-21T05:04:42Z","2019-07-25T23:04:08Z","2018-11-21T05:12:52Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"In its 7th year, NYC Autumn Wine Festival is the premier cru classé of affordable elegance.
Join us as Chelsea’s landmark Altman Building tr","4496602415","34866131","110","10002","5",FALSE,"nyc autumn wine festival","In its 7th year, NYC Autumn Wine Festival is the premier cru classé of affordable elegance.
Join us as Chelsea’s landmark Altman Building transforms into an indoor vineyard, where you will taste world-class wine, feast on artisanal food, and luxuriate in a singular wine event.
Participating wineries will show selections from the world’s leading wine regions --- France, Italy, Spain, South Africa, California, New Zealand, Australia, Portugal, Slovenia and more.
A selection of New York State wines will be showcased at the event, with several NY State Farm wineries selling selections by the bottle for guests to take out and enjoy at home. You'll meet these talented winemakers and hear first-hand about their winemaking process.
Du vin
From full-bodied reds to crisp whites to intriguing blends, you’ll have access to over 100 exceptional wines, hand-selected by our experts. VIP tickets offers exclusive access to our Rosé and Bubbly Suite with 20+ rosés and sparkling wines.
Hors d'oeuvres
Pair your wine with cheese, crackers, crudité, and pasta. Artisanal food makers -- many local to the NY area -- will sample their charcuterie, baked goods, sweets, savory items and more.
VIP Rosé & Bubbly Suite: 
We’re pleased to offer a VIP experience–the luxurious Rosé and Bubbly Suite. Imagine yourself enjoying exclusive wines, gourmet chocolate, and more. The menu will spotlight artisanal cheeses and amuse-bouche not available in the general admission portion of the event. VIP Ticket holders will be able to go between the Suite and the main tasting freely.

GENERAL ADMISSION TICKETS INCLUDE:


Wine Tasting: Sip 100+ wines at our expansive collection of sampling tables in the main event.


Food: Feast on light accompaniments prepped by our first-class culinary team — plus taste delectable bites at artisan food sampling tables.


Bonus Wine Glass: custom etched tasting glass for you to keep after the event.


PREMIUM EARLY ACCESS TICKETS INCLUDE:


Early Admission to the main event, 1 hour before listed start time (i.e. 1:00 PM/Afternoon Session, 6:00 PM/Evening Session)


Butler-passed hors d’oeuvres as you experience the array of tasting tables before the general public arrives.


VIP ROSÉ & BUBBLY SUITE TICKETS INCLUDE:


Early Admission to the main event, 1 hour before listed start time (i.e. Enter at 1:00 PM/Afternoon Session, Enter at 6:00 PM/Evening Session)


Access to the Rosé & Bubbly Suite, featuring 20+ exclusive rosés and sparkling selections, gourmet chocolate, artisanal cheeses, fruits and more. All foods & wines not available in the main event. You’ll be sipping and tasting like you fly private.




Other Information



Must be 21 or older to attend.


Butler-passed hors d’oeuvres are served during the first hour of each session for Premium Early Access ticket holders


Please leave time for arrival and check in with your e-ticket.


Ticket purchasers acknowledge photos and videos of attendees (individuals, groups) are taken at the event by the organizer and may be used later for marketing the event(s).


Terms & Conditions are available at https://newyorkwineevents.com/ticket-purchase-terms-conditions/


","America/New_York","2019-10-20T02:00:00Z","2019-10-20T02:00:00Z",2048,1367,"40.712775","-74.005973","United States","new york city","wine"
"4",1,50,27,"65729210839","https://www.eventbrite.com/e/book-signing-and-wine-tasting-tickets-65729210839?aff=ebapi","185939149361","2019-07-17T19:45:50Z","2019-07-17T19:49:56Z","2019-07-17T19:49:56Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Join us for a book signing and wine tasting to celebrate the publication of The Less is More Approach to Wine, by Charles Springfield.   The","11317949925","20411737","110","10002","19",FALSE,"book signing and wine tasting","Join us for a book signing and wine tasting to celebrate the publication of The Less is More Approach to Wine, by Charles Springfield.   The author and sommelier will be on hand to share in wine samples and chat about his mission to democratize wine for the enjoyment of everyone.  The book is available on Amazon.

CHARLES SPRINGFIELD is a certified sommelier, wine educator and book author in New York City. He specializes in matching the right wines with the right people and the right occasions: teaching wine classes, hosting wine events and promoting overall wine appreciation.
Prior to falling headfirst into the wine business, Charles worked as a journalist and in public relations. Now he is using his unique approach to marketing communications, “life styling” experience and his love of wine to provide guidance on appreciating, understanding and enjoying wine in ways people never imaged possible.
Most recently, Charles has worked with a wide range of brands and companies including New York Vintners, Veuve Clicquot, The House of Burgundy, Wine.com, Adega Wines and Spirits, The Wine Riot and Corkbuzz Wine Studio. In 2017, he was featured as one of the Top 40 Black/African American Sommeliers in the country by LinkedIn. In early 2018, he launched a YouTube channel Maneuvering Wine with Style focused on all-things wine and wine-related.  The Less Is More Approach to Wine is his first book.","America/New_York","2019-08-09T01:00:00Z","2019-08-09T01:00:00Z",640,426,"40.712775","-74.005973","United States","new york city","wine"
"7",1,50,27,"63622633008","https://www.eventbrite.com.au/e/far-from-ordinary-an-immersive-australian-wine-experience-tickets-63622633008?aff=ebapi","224480195299","2019-06-18T02:59:22Z","2019-07-25T20:51:15Z","2019-07-10T06:18:47Z","live","USD",TRUE,TRUE,FALSE,1200,"en_AU",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"An immersive Australian wine experience
There’s nowhere better to taste a wine than the place it was made.

Far From Ordinary brings the Aus","15027230397","33332462","110",NA,"100",FALSE,"far from ordinary – an immersive australian wine experience  ","An immersive Australian wine experience
There’s nowhere better to taste a wine than the place it was made.

Far From Ordinary brings the Australian landscape to the heart of New York City, with an immersive, multi-sensory experience that will transport you to our great southern land. 
Taste over 30 of Australia’s most exciting wines and enjoy Australian inspired light bites while you smell, touch and surround yourself in the natural environments that have shaped them. 
Go beyond the glass with the passionate winemakers who are doing things their own way and learn how this ancient continent is producing wines that are leading the world.
If you have any questions regarding the Far From Ordinary event, please review the Frequently Asked Questions and event Terms and Conditions. 

For more information about the event and Australian wine, please visit www.australianwine.com/far-from-ordinary","America/New_York","2019-09-18T01:30:00Z","2019-09-18T01:30:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","wine"
"8",1,50,27,"64090780249","https://www.eventbrite.com/e/yoga-wine-party-an-afternoon-of-vino-and-vinyasa-tickets-64090780249?aff=ebapi","95333617447","2019-06-22T21:35:32Z","2019-07-25T02:46:42Z","2019-06-22T21:37:25Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Treat yourself to an afternoon of blissful indulgence. Begin with a feel-good yoga flow open to all levels followed by a guided tasting of s","7699164515","33495426","110","10002","9",FALSE,"yoga wine party: an afternoon of vino and vinyasa","Treat yourself to an afternoon of blissful indulgence. Begin with a feel-good yoga flow open to all levels followed by a guided tasting of six premium wines.
During the wine tasting, you’ll learn how to taste both red and white wines, review which components to taste for, and understand what separates quality wines from the rest. The session is very interactive and will be tailored based on the interests of the participants.
Please arrive at 1:15pm to check in and set up for class.
FAQs
All guests must be 21+ to attend this event
Q: Can I rent a mat? A: Yes, mat rental is available for $2. 
Q: I've never done yoga before. Can I still come? A: Absolutely, the class is open-level and beginner-friendly.
BY SIGNING UP YOU ACKNOWLEDGE THAT YOU ARE IN GOOD PHYSICAL CONDITION AND HAVE NO HEALTH RESTRICTIONS OR LIMITATIONS TO PARTICIPATE IN THIS EVENT AND HAVE BEEN CLEARED BY A PHYSICIAN FOR EXERCISE AND PHYSICAL ACTIVITY.  YOU WILL BE HELD RESPONSIBLE FOR ANY AND ALL RISK ASSOCIATED WITH CONSUMING ALCOHOL AND ANY INJURIES OR DAMAGE SUSTAINED UNDER THE INFLUENCE OF ALCOHOL.","America/New_York","2019-08-17T19:30:00Z","2019-08-17T19:30:00Z",1600,1200,"40.712775","-74.005973","United States","new york city","wine"
"9",1,50,27,"65151151849","https://www.eventbrite.com/e/rose-and-charcuterie-tasting-bottoms-up-wines-spirits-tickets-65151151849?aff=ebapi","200631682161","2019-07-11T03:39:10Z","2019-07-22T20:13:03Z","2019-07-11T17:12:39Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Grab a friend or that special someone and meet us a Bottoms Up Wines & Spirits for a Rosé Tasting and Charcuterie journey.
During the tastin","17066781008","34619171","110","10002","11",FALSE,"rose and charcuterie tasting @bottoms up wines & spirits","Grab a friend or that special someone and meet us a Bottoms Up Wines & Spirits for a Rosé Tasting and Charcuterie journey.
During the tasting, you will have the opportunity to taste and contrast 6 different Rosés (one of the wines will be ordered exclusively for the event). In concert with the wines, we will provide delicious bites to enjoy with each glass.
As you explore the different Rosés, we aim to help you learn wine basics such as varietal, tasting techniques, region/history, and everyday-practical wine appreciation tips. Through our discussions and tasting journey, you will learn how to best pair your wines with food and situations. i.e., Which ones are beach and park friendly. We are kidding, kinda. Our events are casual and meant to be fun and instructive. Sip and chill vibes. So join us for some tasty drinks and bites in the garden under tealights.
Please arrive 10 minutes early, so we can check you in. No experience is required! We provide all the equipment and materials for the event. 21+ only.","America/New_York","2019-08-04T00:30:00Z","2019-08-04T00:30:00Z",870,565,"40.712775","-74.005973","United States","new york city","wine"
"10",1,50,27,"52897520909","https://www.eventbrite.com/e/brooklyn-crush-wine-artisanal-food-festival-fall-edition-tickets-52897520909?aff=ebapi","48689215320","2018-11-21T05:15:54Z","2019-07-23T19:42:17Z","2018-11-21T05:21:25Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Experience the event Thrillist said was one of the things “You Absolutely Have to Do in NYC.”
Brooklyn Crush Wine & Artisanal Food Festival ","4496602415","32690088","110","10002","5",FALSE,"brooklyn crush wine & artisanal food festival: fall edition","Experience the event Thrillist said was one of the things “You Absolutely Have to Do in NYC.”
Brooklyn Crush Wine & Artisanal Food Festival is back for its Fall Edition in November! New York Wine Events  transforms Industry City into an East Coast Napa Valley alongside an artisanal food extravaganza. Attendees will get the chance to sample a curated selection of incredible wines, ciders and other beverages complemented by creative tastes and delicious hors-d’oeuvres from all over.
GENERAL ADMISSION INCLUDES:


Opportunity to sample a multitude of global wines. Also purchase: many of the local NY State wineries and beverage makers will have bottles and cases for sale. 


Light bites & Artisanal Foods: a huge lineup of Brooklyn (and beyond’s) finest artisanal culinary delights served by the creators themselves, as well as a delicious array of cheese, bread and crackers to complement the fall-inspired wine selections.


Featured Restaurants: select eateries sampling their signature dishes.


BONUS: Your very own custom etched, crystal tasting glass to taste from and keep after the event.


WINE: Our sommeliers will be programming an eclectic mix of bold reds, bright, crisp whites, and some sparkling selections. Find grape varietals from New and Old World wine regions around the globe, including New York State, Brazil, California, France, Italy, Spain, South Africa, New Zealand and more! Wineries include innovators from around the world as well as many U.S. based vineyards sampling their creations. Many of the NY State beverage makers will be selling their products at the event — so if you find one you like, grab it to take home!
FOOD:  Enjoy light accompaniments of cheese, crackers & bread and more. Artisanal food tables will be placed throughout the event space featuring the very best fare from Brooklyn and beyond! Savory charcuterie, sausages, and pate, locally crafted cheeses, flavorful ethnic foods, tasty vegan delights, delicious sweets and so much more. All participating food companies will be sampling their offerings and many will be selling as well, so if you enjoy what you taste, you can take it home!
Other Information:

Must be 21 or older to attend.
Please leave time for arrival and check in with bar-coded e-ticket.
Ticket purchasers acknowledge photos and videos of attendees (individuals, groups) are taken at the event by the organizer and may be used later for marketing.
Terms & Conditions are available at https://newyorkwineevents.com/ticket-purchase-terms-conditions/
","America/New_York","2019-11-10T03:00:00Z","2019-11-10T03:00:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","wine"
"11",1,50,27,"64328785128","https://www.eventbrite.com/e/wuk-n-wine-long-island-fitness-soca-dance-class-tickets-64328785128?aff=ebapi","3483256301","2019-06-26T19:20:32Z","2019-07-15T21:58:45Z","2019-06-26T19:22:16Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Summer is finally here!  Fete life is all year round!  Whatever sparks your motivation, come work on your wining skills, wuk up, and get a g","18604216244","33607349","108","8020","9",FALSE,"wuk n wine: long island - fitness soca dance class","Summer is finally here!  Fete life is all year round!  Whatever sparks your motivation, come work on your wining skills, wuk up, and get a great workout in with @soleil_kissed before it's time to put that waistline to the real test!
We will start off with dance fitness cardio and work our way into choreography. Once you learn these moves you'll be addicted to doing them at every fete and on the road for carnival!
It will be a fun yet intense session that will have you dripping in sweat and adding more rubber to your waist.
Class is open to ALL dance levels so leave your fears and shyness at home and come have a great time!
*Class is included in membership for Killer Body Gym Members.  Please sign up on gym website.
*To avoid surcharge you can also RSVP via Paypal by sending your payment ($15 RSVP or $20 for you and BFF) with full name(s) in note section to PayPal.me/wuknwine
*Ticket Sales are final","America/New_York","2019-07-31T01:15:00Z","2019-07-31T01:15:00Z",820,312,"40.712775","-74.005973","United States","new york city","wine"
"13",1,50,27,"62343754849","https://www.eventbrite.com/e/great-wines-of-the-andes-2019-the-grand-tasting-new-york-with-james-suckling-tickets-62343754849?aff=ebapi","54995372567","2019-05-24T05:57:58Z","2019-07-25T21:46:16Z","2019-06-17T23:20:52Z","live","USD",TRUE,TRUE,FALSE,900,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Discover the phenomenal terroirs of the Andes, where the wine scene is becoming one of the world’s most exciting!
The greatly anticipated Gr","3405401103","33877910","110","10002","3",FALSE,"great wines of the andes 2019: the grand tasting new york with james suckling","Discover the phenomenal terroirs of the Andes, where the wine scene is becoming one of the world’s most exciting!
The greatly anticipated Great Wines of the Andes 2019 USA tasting tour organized by JamesSuckling.com is coming back in fall with master tastings held in San Francisco (Sunday, September 29) Chicago (Tuesday, October 1), New York (Thursday, October 3) and Miami (Friday, October 4).
- - - - -
GREAT WINES OF THE ANDRES New York 2019
October 3, 2019 - IAC Manhattan
Grand Tasting: 5 pm to 8 pm 
- - - - -
The top Chilean, Argentine and Uruguayan producers will be personally attending to present their latest releases at the walk-around tasting. From malbec and cabernet to pinot noir and chardonnay, all the featured wines are handpicked by James Suckling and have achieved 90 points or higher. Discover the best wines of Chile, Argentina and Uruguay! 
Taste more than 200 top wines at this wine tasting extravaganza. Come and discover what Great Wines of the Andes are all about. 
Award-winning recording artist Surahn Sidhu is flying from Australia to once again provide sleek sounds and ambiance with “fun Cuban funk and regional rarities,” as he puts it. Sidhu was on guitar, bass, and vocals for Empire of the Sun for several years and frequently goes on tours across the globe. 
- - - - -
Come and discover what Great Wines of the Andes are all about! This is an event not to be missed by any wine lover. 
- - - - -


Save with Early bird promotion at a special price of US$75 only, on or before September 1, or while stock lasts (Reg. US$85)


Treat a friend and save $20! Get our Early Bird 2-For-1 Bundle Buy for two people at just US$130 (Reg. US$170)


For those 28 years old and under JamesSuckling.com offers a subsidized student ticket at $48*





Participating Wineries:
Alamos, Almaviva, Andeluna, Adeluna, Aromo, Benegas, Bodega Chacra, Bodega Estancia Mendoza- Kadabra, Bodega Garzón, Bodega Norton, Bodega Piedra Negra, Bodega Rolland, Bodega Toneles, Bodegas Bianchi, Bodegas Caro-Los Vascos, Casas del Bosque, Catena Zapata, Clos Apalta, Clos de los Siete, Marcelo Pelleriti Wines, Cuvelier Los Andes, Dos Almas, Durigutti, El Esteco, Emiliana, Ernesto Catena Vineyards, Escorihuela Gascon, Finca El Origen, Finca las Moras, San Pedro 1865, Hacienda Araucano, Hector Durigutti, J. Bouchon, Kaiken, Montes, La Celia, Luca, Lapostolle, Leyda, Luigi Bosca, Mascota Vineyards, Masi Tupungato, Matervini, Matetic, Grupo Foster Lorca, Montes, Monteviejo, Mujer Andina Wines, Nerkihue, Nieto Senetiner, Via Wines, Pascual Toso, Piattelli Vineyards, Polkura, Proemio, Puramun, Rutini, San Pedro, Santa Ema, Santa Carolina, Santa Rita, Sophenia, Tabalí, Tapiz, Terrazas de los Andes, Trapiche, Tringario, Trivento, Uko, Valdivieso, Ventisquero, Veramonte,Vik, Viña Casablanca, Viña Don Melchor, Marques de Casa Concha, Viña Tarapacá, Viñalba, Viu Manent and more to come!
Come and taste for yourself what “Great Wines of the Andes” is all about! 
Can’t make New York? We’re coming to San Francisco (Sept 29), Chicago (Oct 1) and Miami (Oct 4)! Watch last years’ video here. 




*Participant must be at least 21 years of age at date of the event to qualify. ID required.","America/New_York","2019-10-04T00:00:00Z","2019-10-04T00:00:00Z",3000,1501,"40.712775","-74.005973","United States","new york city","wine"
"15",1,50,27,"64648203517","https://www.eventbrite.com/e/dance-wine-tickets-64648203517?aff=ebapi","252559270515","2019-07-03T01:38:32Z","2019-07-10T22:35:36Z","2019-07-03T01:38:34Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Hello Everyone! 
Welcome!! In this class I will be teaching to Chris Brown- “Early 2k” Ft Tank. Off his new  album Indigo. This class is ope","24309342520","33831346","105","5004","9",FALSE,"dance & wine","Hello Everyone! 
Welcome!! In this class I will be teaching to Chris Brown- “Early 2k” Ft Tank. Off his new  album Indigo. This class is open to both male and female! Instructions: Come ready to dance in comfortable clothing, sneakers or heels (preferred for women but not mandatory), a towel, and water.  IMPORTANT: We will be recording the dance routine, so come prepared to slay in front of a camera! ☺️ I will also be providing complimentary wine for those of age (I will be checking ID's) So come ready to get loose! Can't wait to see you all! It's going to be super LIT! xoxo Adri.
Online Early Bird ticket: $5 / Regular ticket: $10 At the door: $15","America/New_York","2019-07-28T01:30:00Z","2019-07-28T01:30:00Z",827,536,"40.712775","-74.005973","United States","new york city","wine"
