"","pagination.page_number","pagination.page_size","pagination.page_count","events.id","events.url","events.organization_id","events.created","events.changed","events.published","events.status","events.currency","events.listed","events.shareable","events.online_event","events.tx_time_limit","events.locale","events.is_series","events.is_series_parent","events.inventory_type","events.is_reserved_seating","events.show_pick_a_seat","events.show_colors_in_seatmap_thumbnail","events.source","events.is_free","events.summary","events.organizer_id","events.venue_id","events.category_id","events.subcategory_id","events.format_id","events.is_externally_ticketed","events.name.text","events.description.text","events.end.timezone","events.end.utc","events.end.utc.1","events.logo.original.width","events.logo.original.height","location.latitude","location.longitude","location.augmented_location.country","location.address","label"
"1",1,50,29,"52897404561","https://www.eventbrite.com/e/nyc-autumn-wine-festival-tickets-52897404561?aff=ebapi","48689215320","2018-11-21T05:04:42Z","2019-08-08T20:31:18Z","2018-11-21T05:12:52Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"In its 7th year, NYC Autumn Wine Festival is the premier cru classé of affordable elegance.
Join us as Chelsea’s landmark Altman Building tr","4496602415","34866131","110","10002","5",FALSE,"nyc autumn wine festival","In its 7th year, NYC Autumn Wine Festival is the premier cru classé of affordable elegance.
Join us as Chelsea’s landmark Altman Building transforms into an indoor vineyard, where you will taste world-class wine, feast on artisanal food, and luxuriate in a singular wine event.
Participating wineries will show selections from the world’s leading wine regions --- France, Italy, Spain, South Africa, California, New Zealand, Australia, Portugal, Slovenia and more.
A selection of New York State wines will be showcased at the event, with several NY State Farm wineries selling selections by the bottle for guests to take out and enjoy at home. You'll meet these talented winemakers and hear first-hand about their winemaking process.
Du vin
From full-bodied reds to crisp whites to intriguing blends, you’ll have access to over 100 exceptional wines, hand-selected by our experts. VIP tickets offers exclusive access to our Rosé and Bubbly Suite with 20+ rosés and sparkling wines.
Hors d'oeuvres
Pair your wine with cheese, crackers, crudité, and pasta. Artisanal food makers -- many local to the NY area -- will sample their charcuterie, baked goods, sweets, savory items and more.
VIP Rosé & Bubbly Suite: 
We’re pleased to offer a VIP experience–the luxurious Rosé and Bubbly Suite. Imagine yourself enjoying exclusive wines, gourmet chocolate, and more. The menu will spotlight artisanal cheeses and amuse-bouche not available in the general admission portion of the event. VIP Ticket holders will be able to go between the Suite and the main tasting freely.

GENERAL ADMISSION TICKETS INCLUDE:


Wine Tasting: Sip 100+ wines at our expansive collection of sampling tables in the main event.


Food: Feast on light accompaniments prepped by our first-class culinary team — plus taste delectable bites at artisan food sampling tables.


Bonus Wine Glass: custom etched tasting glass for you to keep after the event.


PREMIUM EARLY ACCESS TICKETS INCLUDE:


Early Admission to the main event, 1 hour before listed start time (i.e. 1:00 PM/Afternoon Session, 6:00 PM/Evening Session)


Butler-passed hors d’oeuvres as you experience the array of tasting tables before the general public arrives.


VIP ROSÉ & BUBBLY SUITE TICKETS INCLUDE:


Early Admission to the main event, 1 hour before listed start time (i.e. Enter at 1:00 PM/Afternoon Session, Enter at 6:00 PM/Evening Session)


Access to the Rosé & Bubbly Suite, featuring 20+ exclusive rosés and sparkling selections, gourmet chocolate, artisanal cheeses, fruits and more. All foods & wines not available in the main event. You’ll be sipping and tasting like you fly private.




Other Information



Must be 21 or older to attend.


Butler-passed hors d’oeuvres are served during the first hour of each session for Premium Early Access ticket holders


Please leave time for arrival and check in with your e-ticket.


Ticket purchasers acknowledge photos and videos of attendees (individuals, groups) are taken at the event by the organizer and may be used later for marketing the event(s).


Terms & Conditions are available at https://newyorkwineevents.com/ticket-purchase-terms-conditions/


","America/New_York","2019-10-20T02:00:00Z","2019-10-20T02:00:00Z",3600,2880,"40.712775","-74.005973","United States","new york city","wine"
"2",1,50,29,"65729210839","https://www.eventbrite.com/e/book-signing-and-wine-tasting-tickets-65729210839?aff=ebapi","185939149361","2019-07-17T19:45:50Z","2019-07-17T19:49:56Z","2019-07-17T19:49:56Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Join us for a book signing and wine tasting to celebrate the publication of The Less is More Approach to Wine, by Charles Springfield.   The","11317949925","20411737","110","10002","19",FALSE,"book signing and wine tasting","Join us for a book signing and wine tasting to celebrate the publication of The Less is More Approach to Wine, by Charles Springfield.   The author and sommelier will be on hand to share in wine samples and chat about his mission to democratize wine for the enjoyment of everyone.  The book is available on Amazon.

CHARLES SPRINGFIELD is a certified sommelier, wine educator and book author in New York City. He specializes in matching the right wines with the right people and the right occasions: teaching wine classes, hosting wine events and promoting overall wine appreciation.
Prior to falling headfirst into the wine business, Charles worked as a journalist and in public relations. Now he is using his unique approach to marketing communications, “life styling” experience and his love of wine to provide guidance on appreciating, understanding and enjoying wine in ways people never imaged possible.
Most recently, Charles has worked with a wide range of brands and companies including New York Vintners, Veuve Clicquot, The House of Burgundy, Wine.com, Adega Wines and Spirits, The Wine Riot and Corkbuzz Wine Studio. In 2017, he was featured as one of the Top 40 Black/African American Sommeliers in the country by LinkedIn. In early 2018, he launched a YouTube channel Maneuvering Wine with Style focused on all-things wine and wine-related.  The Less Is More Approach to Wine is his first book.","America/New_York","2019-08-09T01:00:00Z","2019-08-09T01:00:00Z",640,426,"40.712775","-74.005973","United States","new york city","wine"
"3",1,50,29,"68007770071","https://www.eventbrite.com/e/panla-wine-and-brunch-party-tickets-68007770071?aff=ebapi","253934397491","2019-08-05T15:33:18Z","2019-08-08T14:58:10Z","2019-08-05T15:33:30Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"There comes a time in every woman’s life when the only thing that helps is a glass of Champagne Burgundy makes you think of silly things Bor","26110236145","35783825","110","10003","11",FALSE,"panla wine and brunch party","There comes a time in every woman’s life when the only thing that helps is a glass of Champagne Burgundy makes you think of silly things Bordeaux makes you talk about them, Champagne makes you do them Ladies & Gents we present you Panla Wine & Brunch Party an experience like no other in the Mist of Harlem come celebrate your birthday, graduation and special occasion with a Taste of fine African & Caribbean Dishes accompanied with the best of Afrobeats music alongside Soca,Kompa Hip Hop, R&B, & etc... 
Ladies free with RSVP $20 after 7PM.
Unlimited Mimosas 4PM - 7PM + meal.
Hookah will also be Available.
For a chance to win a prize please read below:
- You or a friend must be a Leo
- must follow @Mist_Harlem
- Must post & tag organizer with Hash Tag #Panlawinenbrunch
the lucky winner will be rewarded at the event.
Panla Wine and Brunch will also include - Panla Popup Market -  including a brunch, live performances, music and entertainment. Let’s connect with friends, eat, shop,and dance but more importantly, let’s EXPAND with Panla Market in support of our local entrepreneurs and businesses! 
Vendors across  - Beauty, Jewelry, Fashion, Food, Home Decor, Services and more
Vendor Application or call 516 871 7005","America/New_York","2019-08-18T02:00:00Z","2019-08-18T02:00:00Z",1500,1500,"40.712775","-74.005973","United States","new york city","wine"
"5",1,50,29,"56448999477","https://www.eventbrite.com/e/italian-wine-cheese-pairing-tickets-56448999477?aff=ebapi","172935679815","2019-02-12T21:56:17Z","2019-08-06T14:41:07Z","2019-02-12T21:56:20Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Italy produces a stunning variety of both wines and cheeses. From the moutainous north to the arid climate in the south, theres something fo","12254371309","35121173","110","10002","9",FALSE,"italian wine + cheese pairing","Italy produces a stunning variety of both wines and cheeses. From the moutainous north to the arid climate in the south, theres something for everyone.





About our pairing events: Van Hook Cheese and Jersey Wine & Spirits co-host monthly pairing classes in which two instructors bring the class through five pairings. We'll discuss the history, production techniques, tasting notes, and thought that goes into each component of the pairings that we taste, and hopefully we'll introduce you to some new favorites along the way.




","America/New_York","2019-09-27T00:30:00Z","2019-09-27T00:30:00Z",NA,NA,"40.712775","-74.005973","United States","new york city","wine"
"6",1,50,29,"45565246880","https://www.eventbrite.com/e/french-wine-cheese-pairing-tickets-45565246880?aff=ebapi","172935679815","2018-04-26T18:28:11Z","2019-07-30T18:53:22Z","2018-04-26T18:28:33Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"We all know the French think their cheeses and wines are the best. Are they right? Yea. They are.





About our pairing events: Van Hook Ch","12254371309","35121173","110","10002","9",FALSE,"french wine + cheese pairing","We all know the French think their cheeses and wines are the best. Are they right? Yea. They are.





About our pairing events: Van Hook Cheese and Jersey Wine & Spirits co-host monthly pairing classes in which two instructors bring the class through five pairings. We'll discuss the history, production techniques, tasting notes, and thought that goes into each component of the pairings that we taste, and hopefully we'll introduce you to some new favorites along the way.




","America/New_York","2019-10-25T00:30:00Z","2019-10-25T00:30:00Z",NA,NA,"40.712775","-74.005973","United States","new york city","wine"
"7",1,50,29,"67066031305","https://www.eventbrite.com/e/american-wine-cheese-pairing-tickets-67066031305?aff=ebapi","172935679815","2019-07-30T18:59:47Z","2019-07-30T19:02:32Z","2019-07-30T19:02:32Z","live","USD",TRUE,FALSE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"coyote",FALSE,"Taste and learn about wine and cheese!","12254371309","35121713","110","10002","9",FALSE,"american wine + cheese pairing","Taste and learn about wine and cheese!","America/New_York","2019-11-22T01:30:00Z","2019-11-22T01:30:00Z",NA,NA,"40.712775","-74.005973","United States","new york city","wine"
"9",1,50,29,"68504186867","https://www.eventbrite.com/e/bottoms-up-natural-wine-tasting-tickets-68504186867?aff=ebapi","200631682161","2019-08-08T17:16:59Z","2019-08-08T17:29:41Z","2019-08-08T17:17:33Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",TRUE,"Issa Tasting Pordy// Our friends @coeurwineco will be hosting Thirsty Thursday @bottomsupwinesonfranklin.@coeurwineco will be introducing ou","17066781008","35796913","110","10002","11",FALSE,"bottoms up: natural wine tasting ","Issa Tasting Pordy// Our friends @coeurwineco will be hosting Thirsty Thursday @bottomsupwinesonfranklin.@coeurwineco will be introducing our customers to some new products, from exciting and out of the box producers. And one of the delicious wines we have on the deck for this week’s tasting is a playful Pinot Gris from Mike Lucia of @rootdownwines 2nd label Es Okay. Like the winemaker, this wine is light-hearted, fun, fresh with some gravitas! We are super excited to share this with you. Check our story on Thursday for notes on the producers.","America/New_York","2019-08-09T00:30:00Z","2019-08-09T00:30:00Z",5184,3456,"40.712775","-74.005973","United States","new york city","wine"
"11",1,50,29,"63622633008","https://www.eventbrite.com.au/e/far-from-ordinary-an-immersive-australian-wine-experience-tickets-63622633008?aff=ebapi","224480195299","2019-06-18T02:59:22Z","2019-08-08T14:34:49Z","2019-07-10T06:18:47Z","live","USD",TRUE,TRUE,FALSE,1200,"en_AU",TRUE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"An immersive Australian wine experience
There’s nowhere better to taste a wine than the place it was made.

Far From Ordinary brings the Aus","15027230397","33332462","110",NA,"100",FALSE,"far from ordinary – an immersive australian wine experience  ","An immersive Australian wine experience
There’s nowhere better to taste a wine than the place it was made.

Far From Ordinary brings the Australian landscape to the heart of New York City, with an immersive, multi-sensory experience that will transport you to our great southern land. 
Taste over 30 of Australia’s most exciting wines and enjoy Australian inspired light bites while you smell, touch and surround yourself in the natural environments that have shaped them. 
Go beyond the glass with the passionate winemakers who are doing things their own way and learn how this ancient continent is producing wines that are leading the world.
If you have any questions regarding the Far From Ordinary event, please review the Frequently Asked Questions and event Terms and Conditions. 

For more information about the event and Australian wine, please visit www.australianwine.com/far-from-ordinary","America/New_York","2019-09-18T01:30:00Z","2019-09-18T01:30:00Z",2160,1080,"40.712775","-74.005973","United States","new york city","wine"
"12",1,50,29,"66998224493","https://www.eventbrite.co.uk/e/a-sommeliers-masterclass-to-food-wine-pairing-tickets-66998224493?aff=ebapi","145660225844","2019-07-30T09:02:48Z","2019-08-08T15:46:54Z","2019-07-30T14:43:31Z","live","USD",TRUE,TRUE,FALSE,600,"en_GB",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"The Wine & Spirit Education Trust (WSET) is launching the first-ever global Wine Education Week, September 9th through 15th, in celebration ","8434794127","35762945","110",NA,"11",FALSE,"a sommelier’s masterclass to food & wine pairing","The Wine & Spirit Education Trust (WSET) is launching the first-ever global Wine Education Week, September 9th through 15th, in celebration of its 50th Anniversary as the foremost, leading provider of education and qualifications in wine for professionals and enthusiasts. 
The week starts with a continuous 24-hour global food and wine tasting sessions taking place across 24 countries, starting in Auckland, New Zealand and ending in Los Angeles, California. In NYC, this fun, educational event will take place at The Arlo SoHo Hotel located at 231 Hudson St, New York, NY, 10013.
Eric Zillier, former Sommelier and Wine Director at some of New York’s finest restaurants (Veritas, Alto and Gotham Bar & Grill), WSET Diploma Graduate and Certified Educator, will lead the food and wine pairing masterclass and explore how key flavour components in food affect how you taste wine. 
Guests will sample a selection of fine wines on trend paired with hors d’oeuvres prepared by Chef Harold Moore of Harold’s of The Arlo SoHo and, learn how wine education helps one to develop the skills required for creating perfect food and wine pairings of your own. Just like the professionals do!
About Wine Education Week
Wine Education Week has been created by the Wine & Spirit Education Trust (WSET), to engage with the growing population of wine consumers worldwide encouraging them to learn more about wine. More than 450 events are taking place in 45 countries over seven days.
Find out more on https://www.wineeducationweek.com/.","America/New_York","2019-09-10T00:00:00Z","2019-09-10T00:00:00Z",5363,3575,"40.712775","-74.005973","United States","new york city","wine"
"13",1,50,29,"64090780249","https://www.eventbrite.com/e/yoga-wine-party-an-afternoon-of-vino-and-vinyasa-tickets-64090780249?aff=ebapi","95333617447","2019-06-22T21:35:32Z","2019-08-01T22:27:00Z","2019-06-22T21:37:25Z","live","USD",TRUE,TRUE,FALSE,480,"en_US",FALSE,FALSE,"limited",FALSE,FALSE,FALSE,"create_2.0",FALSE,"Treat yourself to an afternoon of blissful indulgence. Begin with a feel-good yoga flow open to all levels followed by a guided tasting of s","7699164515","33495426","110","10002","9",FALSE,"yoga wine party: an afternoon of vino and vinyasa","Treat yourself to an afternoon of blissful indulgence. Begin with a feel-good yoga flow open to all levels followed by a guided tasting of six premium wines.
During the wine tasting, you’ll learn how to taste both red and white wines, review which components to taste for, and understand what separates quality wines from the rest. The session is very interactive and will be tailored based on the interests of the participants.
Please arrive at 1:15pm to check in and set up for class.
FAQs
All guests must be 21+ to attend this event
Q: Can I rent a mat? A: Yes, mat rental is available for $2. 
Q: I've never done yoga before. Can I still come? A: Absolutely, the class is open-level and beginner-friendly.
BY SIGNING UP YOU ACKNOWLEDGE THAT YOU ARE IN GOOD PHYSICAL CONDITION AND HAVE NO HEALTH RESTRICTIONS OR LIMITATIONS TO PARTICIPATE IN THIS EVENT AND HAVE BEEN CLEARED BY A PHYSICIAN FOR EXERCISE AND PHYSICAL ACTIVITY.  YOU WILL BE HELD RESPONSIBLE FOR ANY AND ALL RISK ASSOCIATED WITH CONSUMING ALCOHOL AND ANY INJURIES OR DAMAGE SUSTAINED UNDER THE INFLUENCE OF ALCOHOL.","America/New_York","2019-08-17T19:30:00Z","2019-08-17T19:30:00Z",1600,1200,"40.712775","-74.005973","United States","new york city","wine"
